;Rank;Artist;Album;Date;Genres;RYM Rating;Ratings;Reviews
751;752;;Lost in the Stars: The Music of Kurt Weill;1985;Cabaret, Jazz;3.66;384;12
752;753;Archie Shepp;Fire Music;August 1965;Avant-Garde Jazz;3.64;998;9
753;754;Brand X;Moroccan Roll;April 1977;Jazz Fusion, Jazz-Rock;3.64;837;24
754;755;John McLaughlin;Devotion;July 1970;Jazz-Rock, Jazz Fusion;3.64;682;24
755;756;Spring Heel Jack;Amassed;2002;Avant-Garde Jazz;3.64;607;6
756;757; Salah Ragab [صلاح رجب];Egyptian Jazz;2006;Arabic Jazz, Big Band;3.66;391;6
757;758;Mary Lou Williams;Mary Lou Williams;1964;Jazz;3.64;577;12
758;759;Keith Jarrett, Gary Peacock & Jack DeJohnette;Standards, Vol. 1;September 1983;Post-Bop, ECM Style Jazz;3.64;461;7
759;760;Anouar Brahem;The Astounding Eyes of Rita;25 September 2009;Chamber Jazz, Arabic Jazz;3.66;427;3
760;761;The Chico Hamilton Quintet;Gongs East!;1959;Cool Jazz;3.66;324;7
761;762;Terje Rypdal;Bleak House;1968;Jazz-Rock, Jazz Fusion;3.65;422;11
762;763;Ana Mazzotti;Ana Mazzotti;1974;Samba-jazz, Jazz Fusion;3.66;323;3
763;764;Enrico Rava;The Pilgrim and the Stars;1 November 1975;Post-Bop, Jazz Fusion;3.66;316;5
764;765;Mélanie de Biasio;No Deal;18 March 2013;Vocal Jazz;3.64;757;8
765;766;Allan Holdsworth;i.o.u.;1982;Jazz Fusion;3.64;563;10
766;767;Dexter Gordon;Gettin' Around;August 1966;Hard Bop;3.66;348;6
767;768;Milt Jackson;Bags & Trane;July 1961;Bebop, Cool Jazz;3.63;1,687;23
768;769;Sun Ra and His Myth Science Arkestra;Angels and Demons at Play;1965;Avant-Garde Jazz, Third Stream;3.64;1,210;15
769;770;Sunny Murray;Sunny Murray;1966;Free Jazz;3.65;352;6
770;771;Art Ensemble of Chicago;Certain Blacks;1970;Avant-Garde Jazz;3.66;317;3
771;772;The Red Garland Quintet;All Mornin' Long;March 1958;Hard Bop;3.68;277;7
772;773;Makaya McCraven;Universal Beings;26 October 2018;Jazz Fusion, Nu Jazz;3.64;954;9
773;774;Ahmed Abdul-Malik;East Meets West;February 1960;Arabic Jazz;3.64;876;13
774;775;Billy Cobham;Crosswinds;April 1974;Jazz Fusion;3.64;699;12
775;776; Hailu Mergia [ኃይሉ መርጊያ];Tezeta;1975;Ethio-Jazz;3.65;362;1
776;777;Wadada Leo Smith;Ten Freedom Summers;22 May 2012;Avant-Garde Jazz, Third Stream, Modern Creative;3.63;370;8
777;778;Stan Getz;Stan Getz & Bill Evans;1973;Post-Bop, Jazz, Cool Jazz;3.66;319;4
778;779;Joe Pass;Virtuoso;1974;Bebop;3.64;629;13
779;780;Maisha;There Is a Place;9 November 2018;Spiritual Jazz;3.65;541;6
780;781;Grover Washington, Jr.;Mister Magic;7 February 1975;Jazz-Funk, Jazz Fusion;3.64;906;12
781;782;GoGo Penguin;v2.0;17 March 2014;Jazz, Jazz Fusion;3.64;775;11
782;783;Hiromi;Spiral;17 January 2006;Post-Bop;3.64;503;10
783;784;Pharaohs;Awakening;1971;Jazz-Funk;3.65;349;10
784;785;Cannonball Adderley;Things Are Getting Better;February 1959;Hard Bop;3.66;310;6
785;786;Booker Ervin;The Blues Book;1964;Post-Bop;3.78;257;6
786;787;Penguin Cafe Orchestra;Penguin Cafe Orchestra;July 1981;Chamber Jazz;3.62;1,927;31
787;788;The Necks;Mindset;October 2011;Avant-Garde Jazz, Free Improvisation;3.64;662;12
788;789;Terje Rypdal;Terje Rypdal;November 1971;Jazz Fusion, ECM Style Jazz;3.64;390;7
789;790;Andrew Hill;Andrew!!!;April 1968;Post-Bop;3.65;360;6
790;791;Michael White;The Land of Spirit and Light;September 1973;Spiritual Jazz;3.66;311;7
791;792;Perigeo;Genealogia;September 1974;Jazz Fusion;3.67;269;10
792;793;Frank Zappa;Sleep Dirt;19 January 1979;Jazz-Rock, Progressive Rock, Jazz Fusion;3.62;2,084;61
793;794;Paul Bley;Open, to Love;February 1973;ECM Style Jazz;3.64;836;19
794;795;Frank Sinatra;Sinatra's Swingin' Session!!!;3 January 1961;Vocal Jazz, Standards;3.64;332;7
795;796;Yusef Lateef;Psychicemotus;February 1966;Post-Bop;3.64;602;10
796;797;The Blue Effect;Coniunctio;1970;Jazz-Rock, Jazz Fusion, Progressive Rock;3.63;456;13
797;798;McCoy Tyner;Tender Moments;August 1968;Post-Bop;3.65;357;6
798;799;Nancy Wilson;Nancy Wilson / Cannonball Adderley;February 1962;Vocal Jazz, Hard Bop;3.65;347;6
799;800;Louis Armstrong;Louis and The Good Book;1958;Vocal Jazz, Traditional Black Gospel, Gospel;3.64;337;7
800;801;Charles Lloyd;The Water Is Wide;28 August 2000;ECM Style Jazz, Cool Jazz;3.70;289;7
801;802;Sun Ra;On Jupiter;1 November 1979;Experimental Big Band, Jazz Fusion;3.65;402;14
802;803;Sun Ra;Astro Black;1973;Avant-Garde Jazz;3.65;391;9
803;804;Chet Baker;Chet;May 1959;Cool Jazz;3.62;1,357;18
804;805;Frank Sinatra;Songs for Young Lovers;4 January 1954;Vocal Jazz, Standards;3.63;1,113;17
805;806;Johnny Dyani Quartet;Song for Biko;1979;Avant-Garde Jazz, Cape Jazz;3.65;365;3
806;807;Al Di Meola;Land of the Midnight Sun;25 October 1976;Jazz Fusion;3.63;936;23
807;808;Nina Simone;Forbidden Fruit;1961;Vocal Jazz, Rhythm & Blues;3.64;700;9
808;809;Lonnie Liston Smith & The Cosmic Echoes;Expansions;1975;Jazz-Funk;3.64;571;6
809;810;Walt Dickerson;To My Queen;1963;Post-Bop;3.65;325;4
810;811;Napoli Centrale;Napoli Centrale;1975;Jazz-Rock, Jazz Fusion;3.64;513;9
811;812;Steve Lacy;Reflections: Steve Lacy Plays Thelonious Monk;1959;Post-Bop;3.65;333;4
812;813;Tomasz Stanko Quartet;Lontano;25 August 2006;ECM Style Jazz, Modal Jazz, Avant-Garde Jazz;3.65;384;6
813;814;Chick Corea;Tones for Joan's Bones;April 1968;Post-Bop, Hard Bop;3.65;412;4
814;815;Stanley Clarke;Stanley Clarke;December 1974;Jazz Fusion, Jazz-Funk, Jazz-Rock;3.63;779;11
815;816;Anouar Brahem Trio;Astrakan café;18 September 2000;Arabic Jazz, Chamber Jazz;3.63;770;7
816;817;The Joe Harriott Quintet;Abstract;1963;Post-Bop, Avant-Garde Jazz;3.65;427;9
817;818;Don Cherry;Organic Music Society;1972;Spiritual Jazz, Avant-Folk;3.63;696;10
818;819;Esbjörn Svensson Trio;From Gagarin's Point of View;June 1999;Post-Bop, Jazz;3.65;372;4
819;820;Gunther Schuller;Jazz Abstractions;November 1961;Third Stream, Avant-Garde Jazz;3.64;303;5
820;821;Jackie McLean;Capuchin Swing;December 1960;Hard Bop;3.67;297;8
821;822;Abbey Lincoln;Abbey Is Blue;1959;Vocal Jazz;3.63;582;14
822;823;Chet Baker Sextet;Chet Is Back!;1962;Cool Jazz;3.64;449;10
823;824;Evan Parker;The Snake Decides;1986;Free Improvisation, European Free Jazz;3.63;438;9
824;825;Art Ensemble of Chicago;Full Force;April 1980;Avant-Garde Jazz;3.64;387;5
825;826;Yussef Dayes;Black Classical Music;8 September 2023;Jazz Fusion;3.64;409;2
826;827;Ike Quebec;Bossa Nova Soul Samba;December 1962;Hard Bop, Bossa nova, Cool Jazz;3.64;391;2
827;828;Gene Ammons;Boss Tenor;1960;Soul Jazz, Hard Bop;3.65;326;8
828;829;Terje Rypdal;Whenever I Seem to Be Far Away;November 1974;Jazz Fusion, ECM Style Jazz;3.64;314;7
829;830;Herbie Hancock;Fat Albert Rotunda;April 1970;Jazz-Funk, Jazz Fusion;3.63;1,215;27
830;831;Ella Fitzgerald;Ella & Basie!;1963;Vocal Jazz;3.64;353;6
831;832;Anthony Braxton;3 Compositions of New Jazz;September 1968;Avant-Garde Jazz, Modern Creative;3.62;1,129;17
832;833;Lee Konitz;Motion;November 1961;Cool Jazz;3.63;756;8
833;834;Nucleus;Solar Plexus;June 1971;Jazz Fusion, Jazz-Rock;3.64;461;14
834;835;Bengt Berger;Bitter Funeral Beer;1982;Avant-Garde Jazz, Afro-Jazz, Spiritual Jazz;3.63;425;
835;836;Ry Cooder;Mambo Sinuendo;28 January 2003;Mambo, Afro-Cuban Jazz;3.64;431;12
836;837;Ike Quebec;It Might as Well Be Spring;July 1964;Soul Jazz;3.68;279;3
837;838;David S. Ware;Surrendered;23 May 2000;Avant-Garde Jazz;3.72;282;5
838;839;Hiromi's Sonicbloom;Time Control;27 March 2007;Jazz Fusion;3.62;767;12
839;840;Pharoah Sanders;The Trance of Seven Colors;1994;Gnawa, Spiritual Jazz;3.63;603;3
840;841;Eberhard Weber;The Following Morning;1977;ECM Style Jazz, Chamber Jazz;3.64;459;8
841;842;Alexander von Schlippenbach;Globe Unity;1967;European Free Jazz;3.64;388;5
842;843;Lonnie Liston Smith & The Cosmic Echoes;Cosmic Funk;July 1974;Jazz-Funk;3.64;349;4
843;844;Dorothy Ashby;In a Minor Groove;January 1959;Cool Jazz, Hard Bop;3.64;379;5
844;845;Paavo;Paavo;2007;Avant-Garde Jazz, Vocal Jazz;3.62;592;7
845;846;Louis Prima;The Wildest!;1 October 1956;Swing, Traditional Pop, Big Band;3.61;1,635;32
846;847;Bobby Hutcherson;San Francisco;May 1971;Jazz Fusion;3.64;429;11
847;848;The Necks;Sex;1989;Avant-Garde Jazz;3.61;1,339;22
848;849;Casiopea;Super Flight;25 November 1979;Jazz Fusion, Smooth Jazz;3.62;809;6
849;850;The Budos Band;The Budos Band II;7 August 2007;Jazz-Funk, Deep Funk, Funk;3.62;761;13
850;851;Chet Baker;It Could Happen to You;October 1958;Vocal Jazz, Cool Jazz;3.63;515;6
851;852;John Coltrane;Infinity;September 1972;Spiritual Jazz, Third Stream;3.63;445;7
852;853;Charlie Parker;Charlie Parker;1954;Bebop;3.66;276;2
853;854;Quincy Jones;Walking in Space;November 1969;Soul Jazz;3.63;462;9
854;855;McCoy Tyner;Today and Tomorrow;July 1964;Post-Bop, Hard Bop;3.64;371;3
855;856;Monika Roscher Bigband;Witchy Activities and the Maple Death;5 May 2023;Experimental Big Band, Avant-Prog, Progressive Pop;3.60;1,770;19
856;857; Gunesh [Гунеш];Гунеш (Gunesh);1980;Jazz Fusion, Jazz-Rock;3.64;334;8
857;858;Brand X;Masques;8 September 1978;Jazz Fusion, Jazz-Rock;3.64;438;10
858;859;Lonnie Liston Smith & The Cosmic Echoes;Astral Traveling;1973;Spiritual Jazz;3.64;390;8
859;860;Miles Davis Sextet;Someday My Prince Will Come;11 December 1961;Modal Jazz;3.61;1,994;27
860;861;Buckethead;Population Override;30 March 2004;Progressive Rock, Jazz Fusion;3.61;1,078;32
861;862;Pat Metheny Group;Letter From Home;1989;Jazz Fusion;3.62;747;17
862;863;Kenny Dorham;Quiet Kenny;February 1960;Cool Jazz, Hard Bop;3.63;598;6
863;864;The Trio Project;Move;5 September 2012;Jazz Fusion;3.62;533;11
864;865;Angles 9;Injuries;May 2014;Experimental Big Band, Avant-Garde Jazz;3.62;622;11
865;866;Mary Halvorson Octet;Away With You;28 October 2016;Avant-Garde Jazz;3.63;365;6
866;867;Sun Ra;The Futuristic Sounds of Sun Ra;May 1962;Post-Bop, Avant-Garde Jazz;3.61;1,568;17
867;868;Mahavishnu John McLaughlin;My Goal's Beyond;June 1971;Jazz Fusion, Spiritual Jazz, Indo Jazz;3.62;612;12
868;869;Arthur Doyle Plus 4;Alabama Feeling;1978;Free Jazz;3.62;487;9
869;870;Henry Grimes Trio;The Call;1966;Free Jazz;3.63;454;12
870;871;Jay Jay Johnson Sextet;Jay Jay Johnson;1953;Bebop;3.63;425;8
871;872;SOIL&“PIMP”SESSIONS;Pimp of the Year;8 March 2006;Jazz Fusion, Hard Bop;3.63;358;2
872;873;Lee Morgan;City Lights;June 1958;Hard Bop;3.68;290;6
873;874;Charlie Haden;Beyond the Missouri Sky (Short Stories);25 February 1997;Jazz;3.62;484;18
874;875;Elvin Jones;Illumination!;9 January 1964;Post-Bop;3.63;403;8
875;876;The Eleventh House;Introducing The Eleventh House With Larry Coryell;February 1974;Jazz Fusion, Jazz-Rock;3.64;321;16
876;877;Keith Jarrett;Death and the Flower;February 1975;Avant-Garde Jazz, ECM Style Jazz;3.64;305;3
877;878;James Blood Ulmer;Free Lancing;19 October 1981;Jazz-Funk, Avant-Garde Jazz;3.64;281;5
878;879;Esbjörn Svensson Trio;Leucocyte;1 September 2008;Jazz Fusion, Avant-Garde Jazz, Chamber Jazz;3.62;816;21
879;880;Medeski, Martin & Wood;End of the World Party (Just in Case);7 September 2004;Jazz Fusion;3.62;484;14
880;881;Art Blakey and the Jazz Messengers;Roots & Herbs;October 1970;Hard Bop;3.63;312;4
881;882;Sun-Ra and His Astro Infinity Arkestra;Atlantis;1969;Free Jazz;3.58;2,835;58
882;883;John Surman;Upon Reflection;1979;Avant-Garde Jazz;3.63;316;2
883;884;Soft Machine;Bundles;April 1975;Jazz Fusion, Canterbury Scene, Jazz-Rock;3.60;1,560;31
884;885;Peggy Lee;Black Coffee With Peggy Lee;3 August 1953;Vocal Jazz;3.61;1,322;27
885;886;Gil Scott-Heron & Brian Jackson;From South Africa to South Carolina;November 1975;Soul Jazz, Afro-Jazz;3.63;410;7
886;887;LAM;LAM;2 October 2016;Post-Minimalism, Avant-Garde Jazz;3.61;837;2
887;888;Blossom Dearie;Blossom Dearie;April 1957;Vocal Jazz, Standards;3.61;633;10
888;889;Wes Montgomery;So Much Guitar!;October 1961;Hard Bop;3.63;333;8
889;890;Louis Armstrong;Satchmo Plays King Oliver;November 1960;Dixieland;3.73;263;6
890;891;Marc Ribot y Los Cubanos Postizos;The Prosthetic Cubans;16 June 1998;Afro-Cuban Jazz, Latin Jazz;3.62;627;8
891;892;Iceberg;Coses nostres;1976;Jazz Fusion, Jazz-Rock;3.63;279;12
892;893;Last Exit;Iron Path;1988;Jazz-Rock, Free Jazz;3.62;582;12
893;894;Duke Ellington;Black, Brown and Beige;December 1958;Big Band;3.62;496;7
894;895;The Joe Harriott and John Mayer Double Quintet;Indo-Jazz Suite;November 1966;Indo Jazz, Spiritual Jazz, Jazz Fusion;3.62;399;11
895;896;Leon Thomas;Spirits Known and Unknown;1969;Avant-Garde Jazz, Vocal Jazz, Spiritual Jazz;3.63;296;4
896;897;Alice Coltrane;Huntington Ashram Monastery;1969;Spiritual Jazz;3.61;798;10
897;898;Herbie Mann;Memphis Underground;10 April 1969;Soul Jazz;3.61;563;28
898;899;Nina Simone;Let It All Out;January 1966;Vocal Jazz, Soul Jazz;3.62;509;3
899;900;Blossom Dearie;Once Upon a Summertime;1958;Vocal Jazz, Standards;3.62;351;7
900;901;Ian Carr;Belladonna;1972;Jazz-Rock, Jazz Fusion;3.63;331;10
901;902;Abbey Lincoln;Straight Ahead;1961;Vocal Jazz;3.62;309;7
902;903;Anthony Braxton;Creative Orchestra Music 1976;May 1976;Experimental Big Band, Modern Creative;3.61;454;10
903;904;Jan Garbarek;I Took Up the Runes;1990;ECM Style Jazz;3.62;415;6
904;905;Lee Morgan;Candy;November 1958;Hard Bop;3.62;332;5
905;906;Placebo;1973;1973;Jazz Fusion, Jazz-Rock;3.63;293;4
906;907;Archie Shepp;Attica Blues;June 1972;Soul Jazz, Jazz-Funk;3.60;897;14
907;908;Chick Corea;My Spanish Heart;15 December 1976;Jazz Fusion, Latin Jazz;3.61;624;13
908;909;Steve Lacy;Evidence;1962;Post-Bop;3.63;333;4
909;910;Duke Ellington;The Duke Plays Ellington: Piano Reflections;1953;Stride, Swing;3.63;318;7
910;911;Dewey Redman;The Ear of the Behearer;October 1973;Free Jazz;3.69;255;2
911;912;Marion Brown;Porto Novo;1969;Free Jazz;3.73;253;
912;913;Kenny Dorham;Trompeta Toccata;July 1965;Hard Bop;3.78;249;4
913;914;Anouar Brahem;Le voyage de Sahar;31 January 2006;Arabic Jazz, Chamber Jazz;3.62;506;10
914;915;Neil Ardley;Kaleidoscope of Rainbows;September 1976;Third Stream, Jazz-Rock;3.62;412;10
915;916;Grant Green;Grantstand;April 1962;Soul Jazz, Hard Bop;3.64;303;8
916;917;Bebo Valdés;Lágrimas negras;20 August 2003;Afro-Cuban Jazz, Flamenco Jazz;3.61;524;9
917;918; Masayoshi Takanaka [高中正義];Takanaka;1977;Jazz Fusion, City Pop;3.62;456;4
918;919;Medeski, Martin & Wood;Combustication;11 August 1998;Jazz Fusion, Jazz-Funk;3.62;443;7
919;920;Weather Report;I Sing the Body Electric;26 May 1972;Jazz Fusion;3.60;1,300;36
920;921;Bennie Maupin;The Jewel in the Lotus;1974;ECM Style Jazz, Jazz Fusion;3.60;746;10
921;922;Marion Brown Quartet;Marion Brown Quartet;1966;Avant-Garde Jazz;3.61;475;1
922;923;The Tony Williams Lifetime;(Turn It Over);July 1970;Jazz-Rock, Jazz Fusion;3.62;398;7
923;924;Jean-Luc Ponty;Aurora;26 February 1976;Jazz Fusion, Jazz-Rock;3.62;377;10
924;925; Masahiko Sato [Toshiyuki Miyama & The New Herd];Yamataifu;1972;Experimental Big Band, Free Jazz, Modern Creative;3.62;304;5
925;926;Casiopea;Make Up City;21 November 1980;Jazz Fusion, Smooth Jazz;3.61;535;4
926;927;Tord Gustavsen Trio;Being There;30 April 2007;ECM Style Jazz;3.62;338;7
927;928;Gary Burton;A Genuine Tong Funeral;October 1968;Avant-Garde Jazz, Third Stream;3.61;449;6
928;929;Don Cherry;Where Is Brooklyn?;June 1969;Avant-Garde Jazz;3.61;455;5
929;930;Julius Hemphill;'Coon Bid'ness;1975;Avant-Garde Jazz;3.77;241;5
930;931;Rabih Abou-Khalil;Blue Camel;November 1992;Arabic Jazz;3.60;942;10
931;932;Donald Byrd;Black Byrd;February 1973;Jazz-Funk;3.61;610;21
932;933;Two Bands and a Legend;Two Bands and a Legend;5 March 2007;Free Jazz, Garage Punk;3.61;608;4
933;934;Billy Cobham;Total Eclipse;December 1974;Jazz Fusion;3.62;398;5
934;935;Frank Sinatra;Nice 'n' Easy;25 July 1960;Vocal Jazz, Standards;3.61;548;9
935;936;Milt Jackson;Sunflower;March 1973;Jazz, Soul Jazz;3.62;350;11
936;937;Jackie McLean;New Soil;August 1959;Hard Bop, Post-Bop;3.66;273;7
937;938;Irreversible Entanglements;Irreversible Entanglements;26 September 2017;Jazz Poetry, Free Jazz;3.61;432;4
938;939;Sonny Rollins;Work Time;1956;Hard Bop;3.62;371;4
939;940;The Lounge Lizards;No Pain for Cakes;13 April 1987;Avant-Garde Jazz;3.62;350;2
940;941;Paul Desmond;Take Ten;October 1963;Cool Jazz;3.61;445;9
941;942;Sun Ra & His Solar Arkestra;Secrets of the Sun;1965;Avant-Garde Jazz;3.60;629;13
942;943;Carla Bley;Tropic Appetites;1974;Avant-Garde Jazz;3.61;380;12
943;944;Jay Richford & Gary Stevan;Feelings;1974;Library Music, Jazz-Funk;3.61;371;8
944;945;Ornette Coleman;Tomorrow Is the Question: The New Music of Ornette Coleman;November 1959;Hard Bop;3.60;991;9
945;946;Art Ensemble of Chicago;Nice Guys;January 1979;Avant-Garde Jazz, Modern Creative;3.61;631;4
946;947;Jack DeJohnette;New Directions;1978;ECM Style Jazz, Avant-Garde Jazz;3.73;244;2
947;948;John Coltrane;Coltrane Plays the Blues;July 1962;Hard Bop;3.59;1,563;26
948;949;Stanley Clarke;School Days;8 October 1976;Jazz Fusion, Jazz-Funk, Jazz-Rock;3.59;966;25
949;950;Don Cherry;Relativity Suite;1973;Spiritual Jazz;3.62;348;5
950;951;Flora Purim;Butterfly Dreams;1973;Jazz Fusion, Vocal Jazz;3.61;329;4
951;952;James Brown;Soul on Top;April 1970;Soul, Rhythm & Blues, Big Band;3.61;335;6
952;953;Art Farmer;Modern Art;November 1958;Cool Jazz, Bebop;3.62;295;3
953;954;Pharoah Sanders;Wisdom Through Music;1973;Spiritual Jazz;3.60;932;4
954;955;Anthony Braxton;Alto Saxophone Improvisations 1979;1979;Free Jazz, Free Improvisation, Modern Creative;3.64;297;7
955;956;Thelonious Monk;Thelonious Monk Plays the Music of Duke Ellington;December 1955;Bebop;3.60;692;15
956;957;Art Blakey and the Jazz Messengers;Drum Suite;June 1957;Hard Bop, Afro-Cuban Jazz;3.61;384;6
957;958;John Zorn;Spillane;17 December 1987;Avant-Garde Jazz;3.60;818;11
958;959;Yusef Lateef;The Blue Yusef Lateef;14 June 1968;Hard Bop;3.61;500;10
959;960;Masayoshi Takanaka;Alone;10 December 1981;Jazz Fusion, City Pop, Jazz-Funk;3.61;417;
960;961;BADBADNOTGOOD;Talk Memory;8 October 2021;Jazz Fusion;3.58;3,574;30
961;962;Bruford;Feels Good to Me;6 January 1978;Jazz Fusion;3.59;694;18
962;963;Eric Dolphy;Conversations;1963;Avant-Garde Jazz, Post-Bop;3.61;488;9
963;964;Nik Bärtsch's Ronin;Holon;25 February 2008;ECM Style Jazz, Post-Minimalism;3.60;468;12
964;965;João Donato;A Bad Donato;November 1970;Jazz-Funk;3.59;445;12
965;966;Dave Brubeck;Time In;August 1966;Cool Jazz;3.62;320;8
966;967;Mal Waldron Trio;Free at Last;1970;Avant-Garde Jazz, Post-Bop;3.65;274;6
967;968;Miles Davis;Water Babies;2 November 1976;Post-Bop;3.59;1,195;27
968;969;Alice Coltrane;Lord of Lords;1972;Third Stream, Spiritual Jazz;3.59;971;13
969;970;Jan Garbarek Quartet;Afric Pepperbird;1970;Post-Bop, Free Jazz, Avant-Garde Jazz;3.60;401;11
970;971;Keith Jarrett, Gary Peacock & Jack DeJohnette;Standards, Vol. 2;25 April 1985;Post-Bop, ECM Style Jazz;3.67;298;4
971;972;Anouar Brahem;Le pas du chat noir;27 August 2002;Chamber Jazz, Arabic Jazz;3.59;924;13
972;973;PainKiller;Execution Ground;15 November 1994;Avant-Garde Jazz, Dark Ambient, Ambient Dub;3.58;888;12
973;974;Sonny Rollins;Freedom Suite;June 1958;Hard Bop;3.60;474;6
974;975;Ray Charles;Genius + Soul = Jazz;February 1961;Soul Jazz, Rhythm & Blues;3.61;466;12
975;976;Vijay Iyer Trio;Accelerando;24 February 2012;Avant-Garde Jazz, Post-Bop;3.61;418;7
976;977;Mammal Hands;Shadow Work;3 November 2017;Jazz;3.61;389;4
977;978;Rahmann;Rahmann;1980;Jazz-Rock, Avant-Prog, Jazz Fusion;3.61;276;12
978;979; Masayuki Takayanagi [高柳昌行];Eclipse / 侵蝕;1975;Free Improvisation, Free Jazz;3.60;621;9
979;980;Patrick Shiroishi;Hidemi;29 October 2021;Avant-Garde Jazz;3.59;892;4
980;981;Return to Forever;No Mystery;February 1975;Jazz Fusion;3.59;708;16
981;982;George Benson;Beyond the Blue Horizon;May 1971;Soul Jazz;3.61;366;10
982;983;John Scofield;A Go Go;7 April 1998;Jazz-Funk;3.60;528;15
983;984;Paul Desmond;Two of a Mind;November 1962;Cool Jazz;3.61;298;6
984;985;Matthew Halsall;Fletcher Moss Park;15 October 2012;Modal Jazz;3.68;261;4
985;986;Freddie Hubbard;The Artistry of Freddie Hubbard;March 1963;Hard Bop;3.75;252;3
986;987;Soft Machine;Fourth;28 February 1971;Jazz Fusion, Canterbury Scene, Jazz-Rock;3.57;2,209;41
987;988;Roland Kirk;Now Please Don't You Cry, Beautiful Edith;1967;Post-Bop;3.61;307;9
988;989;Jan Garbarek Group;Twelve Moons;1993;ECM Style Jazz;3.60;323;6
989;990;Herbie Hancock;Mr. Hands;October 1980;Jazz Fusion, Jazz-Funk;3.59;883;15
990;991;Jaimie Branch;Fly or Die Fly or Die Fly or Die ((World War));25 August 2023;Avant-Garde Jazz;3.59;621;4
991;992;Brötzmann / Van Hove / Bennink;Balls;1970;European Free Jazz;3.59;600;9
992;993;Jeanne Lee;The Newest Sound Around;1962;Vocal Jazz, Avant-Garde Jazz, Standards;3.60;358;4
993;994;Grachan Moncur III;New Africa;1970;Post-Bop, Free Jazz;3.64;266;8
994;995;The Art Ensemble of Chicago;Fanfare for the Warriors;1974;Avant-Garde Jazz;3.59;762;7
995;996;Pat Metheny;Watercolors;May 1977;Jazz Fusion;3.59;718;7
996;997;Jean-Luc Ponty;King Kong: Jean-Luc Ponty Plays the Music of Frank Zappa;25 May 1970;Jazz Fusion, Jazz-Rock;3.59;612;16
997;998;Mor Thiam;Dini Safarrar (Drums of Fire);1973;Afro-Jazz, Wolof Music;3.60;465;4
998;999;Keith Jarrett;Expectations;October 1972;Jazz Fusion, Post-Bop;3.60;375;9
999;1000;Monica Zetterlund;Waltz for Debby;December 1964;Vocal Jazz, Cool Jazz;3.60;389;1